
"72212332-5","Usługi opracowywania oprogramowania do opracowywania harmonogramów"
"72212333-2","Usługi opracowywania oprogramowania do zarządzania kontaktami"
"72212400-3","Usługi opracowywania oprogramowania do kontroli transakcji biznesowych i osobistych"
"72212410-6","Usługi opracowywania oprogramowania do zarządzania inwestycjami i przygotowywania deklaracji podatkowych"
"72212411-3","Usługi opracowywania oprogramowania do zarządzania inwestycjami"
"72212412-0","Usługi opracowywania oprogramowania do przygotowywania deklaracji podatkowych"
"72212420-9","Usługi opracowywania oprogramowania do zarządzania urządzeniami i pakiety usług opracowywania o programowania"
"72212421-6","Usługi opracowywania oprogramowania do zarządzania urządzeniami"
"72212422-3","Pakiety usług opracowywania oprogramowania"
"72212430-2","Usługi opracowywania oprogramowania do zarządzania zapasami"
"72212440-5","Usługi opracowywania oprogramowania do analizy finansowej i rachunkowości/księgowości"
"72212441-2","Usługi opracowywania oprogramowania do analizy finansowej"
"72212442-9","Usługi opracowywania oprogramowania dla systemów finansowych"
"72212443-6","Usługi opracowywania oprogramowania do rachunkowości/księgowości"
"72212445-0","Usługi opracowywania oprogramowania do zarządzania relacjami z klientami"
"72212450-8","Usługi opracowywania oprogramowania do rozliczania czasu i zarządzania zasobami ludzkimi"
"72212451-5","Usługi opracowywania oprogramowania do planowania zasobów przedsiębiorstwa"
"72212460-1","Usługi opracowywania oprogramowania analitycznego, naukowego, matematycznego lub prognozującego"
"72212461-8","Usługi opracowywania oprogramowania analitycznego lub naukowego"
"72212462-5","Usługi opracowywania oprogramowania matematycznego lub prognozującego"
"72212463-2","Usługi opracowywania oprogramowania statystycznego"
"72212470-4","Usługi opracowywania oprogramowania do aukcji"
"72212480-7","Usługi opracowywania oprogramowania dla sprzedaży, marketingu i wywiadu gospodarczego"
"72212481-4","Usługi opracowywania oprogramowania dla sprzedaży lub marketingu"
"72212482-1","Usługi opracowywania oprogramowania dla wywiadu gospodarczego"
"72212490-0","Usługi opracowywania oprogramowania do zamówień"
"72212500-4","Usługi opracowywania oprogramowania komunikacyjnego i multimedialnego"
"72212510-7","Usługi opracowywania oprogramowania komunikacyjnego"
"72212511-4","Usługi opracowywania oprogramowania komunikacyjnego do komputerów biurkowych"
"72212512-1","Usługi opracowywania oprogramowania do interaktywnych odpowiedzi głosowych"
"72212513-8","Usługi opracowywania oprogramowania do modemów"
"72212514-5","Usługi opracowywania oprogramowania zdalnego dostępu"
"72212515-2","Usługi opracowywania oprogramowania do wideokonferencji"
"72212516-9","Usługi opracowywania oprogramowania do wymiany danych"
"72212517-6","Usługi opracowywania oprogramowania informatycznego"
"72212518-3","Usługi opracowywania oprogramowania emulującego"
"72212519-0","Usługi opracowywania oprogramowania do zarządzania pamięcią"
"72212520-0","Usługi opracowywania oprogramowania multimedialnego"
"72212521-7","Usługi opracowywania oprogramowania muzycznego lub do edycji dźwięków"
"72212522-4","Usługi opracowywania oprogramowania do wirtualnych instrumentów klawiszowych"
"72212600-5","Usługi opracowywania oprogramowania dla baz danych i operacyjnego"
"72212610-8","Usługi opracowywania oprogramowania dla baz danych"
"72212620-1","Usługi opracowywania oprogramowania dla systemów operacyjnych komputerów mainframe"
"72212630-4","Usługi opracowywania oprogramowania dla systemów operacyjnych minikomputerów"
"72212640-7","Usługi opracowywania oprogramowania dla systemów operacyjnych mikrokomputerów"
"72212650-0","Usługi opracowywania oprogramowania dla systemów operacyjnych komputerów osobistych (PC)"
"72212660-3","Usługi opracowywania oprogramowania grupującego"
"72212670-6","Usługi opracowywania oprogramowania dla systemów operacyjnych w czasie rzeczywistym"
"72212700-6","Usługi opracowywania oprogramowania użytkowego"
"72212710-9","Usługi opracowywania oprogramowania do kopii bezpieczeństwa i odzyskiwania"
"72212720-2","Usługi opracowywania oprogramowania do kodów kreskowych"
"72212730-5","Usługi opracowywania oprogramowania zabezpieczającego"
"72212731-2","Usługi opracowywania oprogramowania do zabezpieczania plików"
"72212732-9","Usługi opracowywania oprogramowania do zabezpieczania danych"
"72212740-8","Usługi opracowywania oprogramowania do tłumaczenia z języków obcych"
"72212750-1","Usługi opracowywania oprogramowania do wczytywania z nośników przechowujących"
"72212760-4","Usługi opracowywania oprogramowania do ochrony antywirusowej"
"72212761-1","Usługi opracowywania oprogramowania antywirusowego"
"72212770-7","Usługi opracowywania oprogramowania użytkowego ogólnego, kompresującego i do drukowania"
"72212771-4","Usługi opracowywania oprogramowania użytkowego ogólnego"
"72212772-1","Usługi opracowywania oprogramowania użytkowego do drukowania"
"72212780-0","Usługi opracowywania oprogramowania do zarządzania systemem, przechowywaniem i zawartością"
"72212781-7","Usługi opracowywania oprogramowania do zarządzania systemem"
"72212782-4","Usługi opracowywania oprogramowania do zarządzania przechowywaniem"
"72212783-1","Usługi opracowywania oprogramowania do zarządzania zawartością"
"72212790-3","Usługi opracowywania oprogramowania sprawdzającego wersje"
"72212900-8","Różne usługi opracowywania oprogramowania i systemy komputerowe"
"72212910-1","Usługi opracowywania oprogramowania do gier komputerowych, gry rodzinne i wygaszacze ekranu"
"72212911-8","Usługi opracowywania oprogramowania do gier komputerowych"
"72212920-4","Usługi opracowywania oprogramowania do automatyzacji prac biurowych"
"72212930-7","Usługi opracowywania oprogramowania szkoleniowego i rozrywkowego"
"72212931-4","Usługi opracowywania oprogramowania szkoleniowego"
"72212932-1","Usługi opracowywania oprogramowania rozrywkowego"
"72212940-0","Usługi opracowywania oprogramowania do projektowania wzorów i oprogramowania kalendarzowego"
"72212941-7","Usługi opracowywania oprogramowania do projektowania wzorów"
"72212942-4","Usługi opracowywania oprogramowania kalendarzowego"
"72212960-6","Usługi opracowywania oprogramowania do sterowników systemowych"
"72212970-9","Usługi opracowywania oprogramowania dla drukarni"
"72212971-6","Usługi opracowywania oprogramowania do przygotowania książki adresowej"
"72212972-3","Usługi opracowywania oprogramowania do wykonywania etykiet"
"72212980-2","Usługi opracowywania języków programowania i narzędzi"
"72212981-9","Usługi opracowywania oprogramowania do kompilacji"
"72212982-6","Usługi opracowywania oprogramowania do zarządzania konfiguracją"
"72212983-3","Usługi opracowywania oprogramowania do opracowywania programów"
"72212984-0","Usługi opracowywania oprogramowania do testowania programów"
"72212985-7","Usługi opracowywania oprogramowania do usuwania błędów/usterek"
"72212990-5","Usługi opracowywania oprogramowania arkuszy kalkulacyjnych i rozszerzeń"
"72212991-2","Usługi opracowywania oprogramowania arkuszy kalkulacyjnych"
"72220000-3","Usługi doradcze w zakresie systemów i doradztwo techniczne"
"72221000-0","Usługi doradcze w zakresie analizy biznesowej"
"72222000-7","Usługi w zakresie systemów informacji lub strategicznej analizy technologicznej oraz usługi w zakresie planowania"
"72222100-8","Usługi w zakresie systemów informacji lub strategicznej analizy technologicznej"
"72222200-9","Usługi w zakresie systemów informacji lub usługi w zakresie planowania technologii"
"72222300-0","Usługi w zakresie technologii informacji"
"72223000-4","Usługi w zakresie wymogów technologii informacji"
"72224000-1","Usługi doradcze w zakresie zarządzania projektem"
"72224100-2","Usługi w zakresie planowania wdrażania systemu"
"72224200-3","Usługi w zakresie planowania zapewniania jakości systemu"
"72225000-8","Usługi w zakresie oceny i analizy gwarancji jakości systemu"
"72226000-5","Usługi doradcze w zakresie badań odbiorczych oprogramowania systemowego"
"72227000-2","Usługi doradcze w zakresie integracji oprogramowania"
"72228000-9","Usługi doradcze w zakresie integrowania urządzeń komputerowych"
"72230000-6","Usługi w zakresie rozbudowy oprogramowania"
"72231000-3","Rozbudowa oprogramowania do celów wojskowych"
"72232000-0","Rozbudowa oprogramowania przetwarzania celu prowadzenia transakcji i rozliczeń"
"72240000-9","Usługi analizy systemu i programowania"
"72241000-6","Usługi specyfikacji projektu krytycznego"
"72242000-3","Usługi modelowania projektu"
"72243000-0","Usługi programowania"
"72244000-7","Usługi prototypowania"
"72245000-4","Usługi analizy systemów kontraktowania oraz programowania"
"72246000-1","Usługi doradcze w zakresie systemów"
"72250000-2","Usługi w zakresie konserwacji i wsparcia systemów"
"72251000-9","Usługi poawaryjnego odzyskiwania systemu"
"72252000-6","Usługi komputerowe w zakresie archiwizowania"
"72253000-3","Usługi pomocy komputerowej i podobne"
"72253100-4","Usługi pomocy komputerowej"
"72253200-5","Usługi w zakresie wsparcia systemu"
"72254000-0","Testowanie oprogramowania"
"72254100-1","Usługi w zakresie testowania systemu"
"72260000-5","Usługi w zakresie oprogramowania"
"72261000-2","Usługi pomocnicze w zakresie oprogramowania"
"72262000-9","Usługi rozbudowy oprogramowania"
"72263000-6","Usługi wdrażania oprogramowania"
"72264000-3","Usługi powielania oprogramowania"
"72265000-0","Usługi konfiguracji oprogramowania"
"72266000-7","Usługi doradcze w zakresie oprogramowania"
"72267000-4","Usługi w zakresie konserwacji i napraw oprogramowania"
"72267100-0","Konserwacja oprogramowania technologii informacji"
"72267200-1","Naprawa oprogramowania technologii informacji"
"72268000-1","Usługi dostawy oprogramowania"
"72300000-8","Usługi w zakresie danych"
"72310000-1","Usługi przetwarzania danych"
"72311000-8","Usługi tabulacji sprzętu komputerowego"
"72311100-9","Usługi konwersji danych"
"72311200-0","Usługi przetwarzania wsadowego"
"72311300-1","Usługi przydziału czasu komputerowego"
"72312000-5","Usługi wprowadzania danych"
"72312100-6","Usługi przygotowywania danych"
"72312200-7","Usługi optycznych urządzeń rozpoznawczych"
"72313000-2","Usługi przechwytywania danych"
"72314000-9","Usługi gromadzenia oraz scalania danych"
"72315000-6","Usługi zarządzania siecią danych oraz usługi wspierające"
"72315100-7","Usługi dodatkowe w zakresie sieci danych"
"72315200-8","Usługi zarządzania siecią danych"
"72316000-3","Usługi analizy danych"
"72317000-0","Usługi przechowywania danych"
"72318000-7","Usługi przesyłu danych"
"72319000-4","Usługi dostarczania danych"
"72320000-4","Usługi bazy danych"
"72321000-1","Usługi o wartości dodanej bazy danych"
"72322000-8","Usługi zarządzania danymi"
"72330000-2","Usługi w zakresie standaryzacji i klasyfikacji zawartości lub danych"
"72400000-4","Usługi internetowe"
"72410000-7","Usługi dostawców"
"72411000-4","Dostawcy usług internetowych (ISP)"
"72412000-1","Dostawcy usług poczty elektronicznej"
"72413000-8","Usługi w zakresie projektowania stron WWW"
"72414000-5","Dostawcy wyszukiwarek stron WWW"
"72415000-2","Usługi hostingowe dla stron WWW"
"72416000-9","Dostawcy usług aplikacyjnych"
"72417000-6","Nazwy domen internetowych"
"72420000-0","Usługi w zakresie rozwijania internetu"
"72421000-7","Usługi w zakresie rozwijania internetowych lub intranetowych aplikacji klienckich"
"72422000-4","Usługi w zakresie rozwijania internetowych lub intranetowych aplikacji serwerowych"
"72500000-0","Komputerowe usługi pokrewne"
"72510000-3","Usługi zarządzania wspierane komputerowo"
"72511000-0","Usługi zarządzania oprogramowaniem sieciowym"
"72512000-7","Usługi zarządzania dokumentami"
"72513000-4","Usługi automatyzacji pracy biurowej"
"72514000-1","Usługi zarządzania udogodnieniami komputerowymi"
"72514100-2","Usługi zarządzania eksploatacją sprzętu komputerowego"
"72514200-3","Usługi rozbudowy systemów komputerowych"
"72514300-4","Usługi w zakresie konserwacji systemów komputerowych"
"72540000-2","Usługi modernizowania komputerów"
"72541000-9","Usługi rozbudowy sprzętu komputerowego"
"72541100-0","Usługi poszerzania pamięci"
"72590000-7","Profesjonalne usługi komputerowe"
"72591000-4","Rozszerzanie umów serwisowych"
"72600000-6","Usługi doradcze i dodatkowe w zakresie sprzętu komputerowego"
"72610000-9","Usługi dodatkowe w zakresie sprzętu komputerowego"
"72611000-6","Usługi w zakresie wsparcia technicznego"
"72700000-7","Usługi w zakresie sieci komputerowej"
"72710000-0","Usługi w zakresie lokalnej sieci komputerowej"
"72720000-3","Usługi w zakresie rozległej sieci komputerowej"
"72800000-8","Usługi audytu komputerowego i testowania komputerów"
"72810000-1","Usługi audytu komputerowego"
"72820000-4","Usługi testowania komputerów"
"72900000-9","Usługi archiwizacji komputerowej i konwersji katalogów"
"72910000-2","Usługi archiwizacji komputerowej"
"72920000-5","Usługi konwersji katalogów"
"73000000-2","Usługi badawcze i eksperymentalno-rozwojowe oraz pokrewne usługi doradcze"
"73100000-3","Usługi badawcze i eksperymentalno-rozwojowe"
"73110000-6","Usługi badawcze"
"73111000-3","Laboratoryjne usługi badawcze"
"73112000-0","Usługi badań morskich"
"73120000-9","Usługi eksperymentalno-rozwojowe"
"73200000-4","Usługi doradcze w zakresie badań i rozwoju"
"73210000-7","Usługi doradcze w zakresie badań"
"73220000-0","Usługi doradcze w zakresie rozwoju"
"73300000-5","Projekt i realizacja badań oraz rozwój"
"73400000-6","Usługi badawczo-rozwojowe w zakresie bezpieczeństwa i materiałów obronnych"
"73410000-9","Badania wojskowe i technologia wojskowa"
"73420000-2","Studium przedwykonalności i demonstracja technologiczna"
"73421000-9","Rozwój sprzętu bezpieczeństwa"
"73422000-6","Rozwój broni palnej i amunicji"
"73423000-3","Rozwój pojazdów wojskowych"
"73424000-0","Rozwój okrętów wojennych"
"73425000-7","Rozwój samolotów wojskowych, rakiet (pocisków rakietowych) i statków kosmicznych"
"73426000-4","Rozwój wojskowych systemów elektronicznych"
"73430000-5","Testy i ocena"
"73431000-2","Testy i ocena sprzętu bezpieczeństwa"
"73432000-9","Testy i ocena broni palnej i amunicji"
"73433000-6","Testy i ocena pojazdów wojskowych"
"73434000-3","Testy i ocena okrętów wojennych"
"73435000-0","Testy i ocena samolotów wojskowych, rakiet (pocisków rakietowych) i statków kosmicznych"
"73436000-7","Testy i ocena wojskowych systemów elektronicznych"
"75000000-6","Usługi administracji publicznej, obrony i zabezpieczenia socjalnego"
"75100000-7","Usługi administracji publicznej"
"75110000-0","Usługi administracji ogólnej"
"75111000-7","Usługi władzy wykonawczej i ustawodawczej"
"75111100-8","Usługi władzy wykonawczej"
"75111200-9","Usługi władzy ustawodawczej"
"75112000-4","Usługi administracyjne dotyczące działalności gospodarczej"
"75112100-5","Usługi administracyjne w zakresie rozwoju projektu"
"75120000-3","Usługi administracyjne świadczone przez agencje"
"75121000-0","Usługi administracyjne w zakresie edukacji"
"75122000-7","Usługi administracyjne w zakresie opieki zdrowotnej"
"75123000-4","Administrowanie osiedlami mieszkalnymi"
"75124000-1","Usługi administracyjne w zakresie rekreacji, kultury i religii"
"75125000-8","Usługi administracyjne związane z turystyką"
"75130000-6","Usługi administracyjne dotyczące ruchu turystycznego"
"75131000-3","Dodatkowe usługi dla władz publicznych"
"75131100-4","Usługi dla władz publicznych"
"75200000-8","Ogólne usługi personelu dla władz publicznych"
"75210000-1","Świadczenie usług na rzecz wspólnoty"
"75211000-8","Usługi w zakresie spraw zagranicznych"
"75211100-9","Usługi dyplomatyczne"
"75211110-2","Usługi konsularne"
"75211200-0","Usługi związane ze świadczeniem pomocy gospodarczej dla zagranicy"
